waveform	[0]	
t0	12/11/2024  11:44:49,063855	
delta t	2,000000E-5	

time[0]	Y[0]
12/11/2024  11:44:49,100155	8,330398E-3
12/11/2024  11:44:49,100175	1,058458E-2
12/11/2024  11:44:49,100195	8,603633E-3
12/11/2024  11:44:49,100215	4,026952E-3
12/11/2024  11:44:49,100235	6,007903E-3
12/11/2024  11:44:49,100255	8,876868E-3
12/11/2024  11:44:49,100275	7,647312E-3
12/11/2024  11:44:49,100295	3,958643E-3
12/11/2024  11:44:49,100315	1,772765E-3
12/11/2024  11:44:49,100335	6,759299E-3
12/11/2024  11:44:49,100355	7,442386E-3
12/11/2024  11:44:49,100375	6,144521E-3
12/11/2024  11:44:49,100395	1,841074E-3
12/11/2024  11:44:49,100415	3,617100E-3
12/11/2024  11:44:49,100435	5,324817E-3
12/11/2024  11:44:49,100455	3,207248E-3
12/11/2024  11:44:49,100475	8,847526E-4
12/11/2024  11:44:49,100495	2,592470E-3
12/11/2024  11:44:49,100515	3,002322E-3
12/11/2024  11:44:49,100535	2,319235E-3
12/11/2024  11:44:49,100555	-2,325755E-3
12/11/2024  11:44:49,100575	-1,642668E-3
12/11/2024  11:44:49,100595	3,002322E-3
12/11/2024  11:44:49,100615	4,778347E-3
12/11/2024  11:44:49,100635	-3,448035E-4
12/11/2024  11:44:49,100655	-6,180383E-4
12/11/2024  11:44:49,100675	1,226296E-3
12/11/2024  11:44:49,100695	3,382832E-4
12/11/2024  11:44:49,100715	1,333572E-4
12/11/2024  11:44:49,100735	-2,052520E-3
12/11/2024  11:44:49,100755	-6,863469E-4
12/11/2024  11:44:49,100775	6,504851E-5
12/11/2024  11:44:49,100795	-3,260167E-6
12/11/2024  11:44:49,100815	-1,437742E-3
12/11/2024  11:44:49,100835	-1,506051E-3
12/11/2024  11:44:49,100855	-4,131122E-4
12/11/2024  11:44:49,100875	-5,497296E-4
12/11/2024  11:44:49,100895	-1,847594E-3
12/11/2024  11:44:49,100915	-2,803916E-3
12/11/2024  11:44:49,100935	-4,814209E-4
12/11/2024  11:44:49,100955	-3,448035E-4
12/11/2024  11:44:49,100975	-3,623620E-3
12/11/2024  11:44:49,100995	-1,915903E-3
12/11/2024  11:44:49,101015	1,431222E-3
12/11/2024  11:44:49,101035	-3,350385E-3
12/11/2024  11:44:49,101055	-5,331337E-3
12/11/2024  11:44:49,101075	-8,746771E-3
12/11/2024  11:44:49,101095	-5,946115E-3
12/11/2024  11:44:49,101115	-6,219350E-3
12/11/2024  11:44:49,101135	-6,834128E-3
12/11/2024  11:44:49,101155	-1,639734E-2
12/11/2024  11:44:49,101175	-1,448470E-2
12/11/2024  11:44:49,101195	-5,604572E-3
12/11/2024  11:44:49,101215	-1,188897E-2
12/11/2024  11:44:49,101235	-2,602887E-2
12/11/2024  11:44:49,101255	-3,285973E-2
12/11/2024  11:44:49,101275	-1,448470E-2
12/11/2024  11:44:49,101295	-2,589225E-2
12/11/2024  11:44:49,101315	-6,025151E-2
12/11/2024  11:44:49,101335	-1,220709E-1
12/11/2024  11:44:49,101355	-1,151034E-1
12/11/2024  11:44:49,101375	-1,457740E-1
12/11/2024  11:44:49,101395	-3,427762E-1
12/11/2024  11:44:49,101415	-9,529093E-1
12/11/2024  11:44:49,101435	-2,627184E-1
12/11/2024  11:44:49,101455	6,939836E-2
12/11/2024  11:44:49,101475	-2,111454E-1
12/11/2024  11:44:49,101495	-4,285036E-1
12/11/2024  11:44:49,101515	-7,630405E-2
12/11/2024  11:44:49,101535	7,800525E-2
12/11/2024  11:44:49,101555	-1,346397E-1
12/11/2024  11:44:49,101575	-4,014534E-1
12/11/2024  11:44:49,101595	-1,506922E-1
12/11/2024  11:44:49,101615	8,777339E-2
12/11/2024  11:44:49,101635	-9,112703E-2
12/11/2024  11:44:49,101655	-3,614928E-1
12/11/2024  11:44:49,101675	-4,232438E-1
12/11/2024  11:44:49,101695	1,728177E-1
12/11/2024  11:44:49,101715	3,548791E-3
12/11/2024  11:44:49,101735	-3,521345E-1
12/11/2024  11:44:49,101755	-5,347236E-1
12/11/2024  11:44:49,101775	6,857865E-2
12/11/2024  11:44:49,101795	1,359310E-1
12/11/2024  11:44:49,101815	-2,337556E-1
12/11/2024  11:44:49,101835	-5,414861E-1
12/11/2024  11:44:49,101855	-8,115397E-2
12/11/2024  11:44:49,101875	1,224059E-1
12/11/2024  11:44:49,101895	-6,598944E-2
12/11/2024  11:44:49,101915	-5,681265E-1
12/11/2024  11:44:49,101935	-2,946869E-1
12/11/2024  11:44:49,101955	1,378436E-1
12/11/2024  11:44:49,101975	-4,358420E-2
12/11/2024  11:44:49,101995	-4,750901E-1
12/11/2024  11:44:49,102015	-4,785055E-1
12/11/2024  11:44:49,102035	1,547842E-1
12/11/2024  11:44:49,102055	-2,951261E-2
12/11/2024  11:44:49,102075	-3,528176E-1
12/11/2024  11:44:49,102095	-5,921712E-1
12/11/2024  11:44:49,102115	-5,478682E-2
12/11/2024  11:44:49,102135	4,505112E-3
12/11/2024  11:44:49,102155	-3,445522E-1
12/11/2024  11:44:49,102175	-7,200450E-1
12/11/2024  11:44:49,102195	-1,280820E-1
12/11/2024  11:44:49,102215	3,702004E-2
12/11/2024  11:44:49,102235	-2,529503E-1
12/11/2024  11:44:49,102255	-6,333613E-1
12/11/2024  11:44:49,102275	-2,711887E-1
12/11/2024  11:44:49,102295	3,565387E-2
12/11/2024  11:44:49,102315	-2,123749E-1
12/11/2024  11:44:49,102335	-5,745475E-1
12/11/2024  11:44:49,102355	-3,892261E-1
12/11/2024  11:44:49,102375	7,213070E-2
12/11/2024  11:44:49,102395	-1,353911E-1
12/11/2024  11:44:49,102415	-4,711282E-1
12/11/2024  11:44:49,102435	-5,160070E-1
12/11/2024  11:44:49,102455	7,783929E-3
12/11/2024  11:44:49,102475	-1,022613E-1
12/11/2024  11:44:49,102495	-4,530947E-1
12/11/2024  11:44:49,102515	-6,076089E-1
12/11/2024  11:44:49,102535	-7,869486E-2
12/11/2024  11:44:49,102555	-1,185188E-1
12/11/2024  11:44:49,102575	-3,369017E-1
12/11/2024  11:44:49,102595	-5,618421E-1
12/11/2024  11:44:49,102615	-1,931802E-1
12/11/2024  11:44:49,102635	-1,448470E-2
12/11/2024  11:44:49,102655	-2,705056E-1
12/11/2024  11:44:49,102675	-4,826724E-1
12/11/2024  11:44:49,102695	-2,211184E-1
12/11/2024  11:44:49,102715	6,523153E-2
12/11/2024  11:44:49,102735	-2,403815E-1
12/11/2024  11:44:49,102755	-3,693483E-1
12/11/2024  11:44:49,102775	-2,306817E-1
12/11/2024  11:44:49,102795	3,674681E-2
12/11/2024  11:44:49,102815	-1,077260E-1
12/11/2024  11:44:49,102835	-3,308222E-1
12/11/2024  11:44:49,102855	-2,814350E-1
12/11/2024  11:44:49,102875	7,862003E-2
12/11/2024  11:44:49,102895	-7,261538E-2
12/11/2024  11:44:49,102915	-2,370344E-1
12/11/2024  11:44:49,102935	-2,864898E-1
12/11/2024  11:44:49,102955	5,471199E-2
12/11/2024  11:44:49,102975	1,331693E-2
12/11/2024  11:44:49,102995	-2,237825E-1
12/11/2024  11:44:49,103015	-2,157221E-1
12/11/2024  11:44:49,103035	1,215568E-2
12/11/2024  11:44:49,103055	3,196520E-2
12/11/2024  11:44:49,103075	-1,300630E-1
12/11/2024  11:44:49,103095	-2,164051E-1
12/11/2024  11:44:49,103115	3,070630E-3
12/11/2024  11:44:49,103135	8,456288E-2
12/11/2024  11:44:49,103155	-6,455496E-2
12/11/2024  11:44:49,103175	-1,933851E-1
12/11/2024  11:44:49,103195	-6,708238E-2
12/11/2024  11:44:49,103215	1,607271E-1
12/11/2024  11:44:49,103235	-6,769716E-2
12/11/2024  11:44:49,103255	-1,745319E-1
12/11/2024  11:44:49,103275	-7,439141E-2
12/11/2024  11:44:49,103295	1,171461E-1
12/11/2024  11:44:49,103315	-8,336919E-3
12/11/2024  11:44:49,103335	-1,473451E-1
12/11/2024  11:44:49,103355	-1,227540E-1
12/11/2024  11:44:49,103375	9,337470E-2
12/11/2024  11:44:49,103395	4,146011E-2
12/11/2024  11:44:49,103415	-1,042423E-1
12/11/2024  11:44:49,103435	-1,725510E-1
12/11/2024  11:44:49,103455	1,025281E-1
12/11/2024  11:44:49,103475	7,144762E-2
12/11/2024  11:44:49,103495	-6,995134E-2
12/11/2024  11:44:49,103515	-1,320439E-1
12/11/2024  11:44:49,103535	-4,932212E-2
12/11/2024  11:44:49,103555	9,235007E-2
12/11/2024  11:44:49,103575	1,362913E-3
12/11/2024  11:44:49,103595	-9,126365E-2
